genbank_acc,nic_location,query_index,mob,mob_subgroup,q-value,E-value
NC_021907,48655,27,Q,u,8.35099027253817e-09,0.006962422719384707
NC_021907,18522,31,V,2,8.35099027253817e-09,0.00017912672581544244
NC_021907,149124,31,V,2,8.35099027253817e-09,0.0029816755747065623
NC_021907,152664,35,C,1,8.35099027253817e-09,0.0016060549034621462
NC_021907,58487,50,F,u,8.35099027253817e-09,0.002678307193027828
NC_021907,62708,50,F,u,8.35099027253817e-09,0.00790606512911206
NC_021907,104045,61,Q,1,8.35099027253817e-09,0.0007576356252132433
NC_021907,12668,64,Q,2,8.35099027253817e-09,0.009816584011537871
NC_021907,1580,64,Q,2,8.35099027253817e-09,0.0018956597445460145
NC_021907,73293,71,Q,u,8.35099027253817e-09,0.0003755436194846386
NC_021907,117048,71,Q,u,8.35099027253817e-09,0.003763226754610312
NC_021907,174441,72,Q,u,8.35099027253817e-09,0.004157769295133701
NC_021907,201998,72,Q,u,8.351389393125136e-09,0.007884250016430745
NC_021908,5312,13,P,5,8.351389393125136e-09,0.005374776228227943
NC_021908,435971,24,Q,2,8.351389393125136e-09,0.00034798489081036137
NC_021908,16318,24,Q,2,8.351389393125136e-09,0.00539461415599731
NC_021908,295563,25,Q,2,8.351880988707082e-09,0.0007644698953752022
NC_021908,532,31,V,2,8.351880988707082e-09,0.00287184097513007
NC_021908,155068,31,V,2,8.352956192762896e-09,0.0009535871446260547
NC_021908,52962,31,V,2,8.352956192762896e-09,0.008615101285118009
NC_021908,221324,50,F,u,8.352956192762896e-09,0.0002668458098523007
NC_021908,15962,50,F,u,8.353538681262124e-09,0.00732926437845046
NC_021908,144321,64,Q,2,8.354704425820427e-09,6.216706836689592e-06
NC_021908,8523,64,Q,2,8.354704425820427e-09,0.0002531397737952696
NC_021908,15597,64,Q,2,8.355613736548044e-09,0.0013488398483089774
NC_021908,158112,69,Q,u,8.355613736548044e-09,0.00355435161018826
NC_021908,624,71,Q,u,8.355613736548044e-09,0.0019184937454682376
NC_021908,247415,71,Q,u,8.355613736548044e-09,0.00036843458242679007
NC_021908,223773,71,Q,u,8.355613736548044e-09,0.003935141811017845
NC_021909,32373,20,Q,2,8.355613736548044e-09,0.00631626565537813
NC_021909,454186,21,Q,2,8.355613736548044e-09,0.008248222878584536
NC_021909,426112,24,Q,2,8.355613736548044e-09,7.090231047953078e-05
NC_021909,300557,24,Q,2,8.355613736548044e-09,0.0044510286291001904
NC_021909,145952,31,V,2,8.35996293688868e-09,0.00017165655315165107
NC_021909,4737,35,C,1,8.360548494320399e-09,0.004516067116711498
NC_021909,145779,50,F,u,8.363059751348485e-09,0.00479468839382385
NC_021909,74377,50,F,u,8.363645954938834e-09,0.005254850775617053
NC_021909,235088,60,Q,1,8.363645954938834e-09,0.009263186066836432
NC_021909,77271,64,Q,2,8.366158571590534e-09,0.0009555653376387644
NC_021909,119290,64,Q,2,8.366745421523113e-09,0.005006801661524651
NC_021909,90338,71,Q,u,8.36858958976874e-09,0.009789497226536764
NC_021909,80509,71,Q,u,8.369683505421272e-09,0.0070625313345883955
NC_021911,263380,13,P,5,8.369683505421272e-09,0.003140222258838332
NC_021911,1073142,21,Q,2,8.369683505421272e-09,0.0007853448274699961
NC_021911,317050,21,Q,2,8.370941349984521e-09,0.008487120878248149
NC_021911,182924,22,Q,2,8.372391242141273e-09,0.0028797871379666927
NC_021911,1080002,24,Q,2,8.372391242141273e-09,0.0003178047526880553
NC_021911,554278,24,Q,2,8.372391242141273e-09,0.002703089264363276
NC_021911,481732,24,Q,2,8.372391242141273e-09,0.0049677574998442395
NC_021911,841708,25,Q,2,8.372391242141273e-09,1.4633910267222185e-46
NC_021911,473334,25,Q,2,8.372391242141273e-09,0.0038535445814608382
NC_021911,505550,27,Q,u,8.372391242141273e-09,0.009125578129040909
NC_021911,75876,31,V,2,8.372391242141273e-09,8.992084671969072e-05
NC_021911,647067,31,V,2,8.372391242141273e-09,0.0002862598159286817
NC_021911,46805,31,V,2,8.372391242141273e-09,0.0001824569402859404
NC_021911,663166,31,V,2,8.375578836205172e-09,3.885620553080261e-05
NC_021911,726772,35,C,1,8.377429770329929e-09,0.0033694606408516212
NC_021911,581621,50,F,u,8.378690009632845e-09,9.549054844196796e-05
NC_021911,76262,50,F,u,8.37995049192622e-09,0.00039871299234116905
NC_021911,153428,50,F,u,8.381726599121709e-09,0.009757990426248557
NC_021911,441050,50,F,u,8.381726599121709e-09,0.0007681753866434322
NC_021911,15313,50,F,u,8.381726599121709e-09,0.002251440051880792
NC_021911,704755,61,Q,1,8.381726599121709e-09,0.005173213326629639
NC_021911,217945,64,Q,2,8.381726599121709e-09,0.0006075197312583529
NC_021911,417030,64,Q,2,8.384249468050623e-09,7.315775801782476e-05
NC_021911,416115,64,Q,2,8.387442324959215e-09,0.0005240351127571995
NC_021911,713825,64,Q,2,8.389222903405148e-09,0.008730927615548808
NC_021911,188339,69,Q,u,8.389222903405148e-09,0.0031861072268978235
NC_021911,331776,71,Q,u,8.389222903405148e-09,0.0007964534313691162
NC_021911,31251,71,Q,u,8.389222903405148e-09,0.004694187014058878
NC_021911,239985,71,Q,u,8.391674546115657e-09,0.00841512143902597
NC_021911,410769,72,Q,u,8.391674546115657e-09,0.0048146019531538214
NC_021911,920809,72,Q,u,8.391674546115657e-09,3.211887961970645e-05
NC_021911,316093,72,Q,u,8.391674546115657e-09,0.006100429150857162
NC_021911,135847,108,V,u,8.392938103153867e-09,0.003132278631210182
NC_021910,245852,20,Q,2,8.393533043052465e-09,8.174484744683746e-35
NC_021910,59087,24,Q,2,8.393982347587406e-09,0.003334727781878021
NC_021910,143589,25,Q,2,8.393982347587406e-09,0.0045036059857419715
NC_021910,75912,31,V,2,8.393982347587406e-09,0.009100398028457858
NC_021910,134070,31,V,2,8.393982347587406e-09,0.0003602138338451129
NC_021910,58802,50,F,u,8.396156723232175e-09,0.003933330028453647
NC_021910,58312,50,F,u,8.396156723232175e-09,0.006670530706220684
NC_021910,234204,64,Q,2,8.396156723232175e-09,0.0009136090389305627
NC_021910,5083,64,Q,2,8.396156723232175e-09,0.0043707944977090345
NC_021910,4880,64,Q,2,8.396156723232175e-09,0.0028652359241754985
NC_021910,261948,71,Q,u,8.396156723232175e-09,0.002693769229191183
NC_007762,170614,23,Q,2,8.396156723232175e-09,4.019392221236606e-42
NC_007762,183901,50,F,u,8.396156723232175e-09,0.007197147241010223
NC_007762,20256,50,F,u,8.396156723232175e-09,0.0034100471794442986
NC_007762,105134,64,Q,2,8.3966855443785e-09,0.00028122918461399014
NC_007763,3348,50,F,u,8.403550227695967e-09,0.0019132000682024527
NC_007763,30459,50,F,u,8.403550227695967e-09,0.00913819429407118
NC_007763,81642,64,Q,2,8.406753364230149e-09,0.0001531300370790289
NC_007763,10977,64,Q,2,8.408021533321484e-09,0.004584166548231257
NC_007763,39848,64,Q,2,8.408622224826729e-09,0.003243847191873759
NC_007763,146499,71,Q,u,8.408622224826729e-09,0.002708073127697891
NC_007763,143572,72,Q,u,8.409025709327645e-09,0.00773322039561767
NC_007764,8760,23,Q,2,8.409025709327645e-09,0.008911696501893015
NC_007764,26936,24,Q,2,8.409025709327645e-09,0.0011095845161410147
NC_007764,160880,24,Q,2,8.409025709327645e-09,0.00158183211195404
NC_007764,48656,27,Q,u,8.409025709327645e-09,0.006962422719384707
NC_007764,237160,31,V,2,8.409025709327645e-09,0.0003253571743602044
NC_007764,18523,31,V,2,8.409025709327645e-09,0.005035706242953834
NC_007764,110819,50,F,u,8.409025709327645e-09,0.009615245730224488
NC_007764,90888,61,Q,1,8.414168938939786e-09,0.0007576356252132433
NC_007764,185731,64,Q,2,8.415977548011153e-09,0.0007327576947240571
NC_007764,15514,64,Q,2,8.415977548011153e-09,0.005827206219970815
NC_007764,1580,64,Q,2,8.415977548011153e-09,0.0018956597445460145
NC_007764,73405,71,Q,u,8.415977548011153e-09,0.0002359719533986427
NC_007764,159029,72,Q,u,8.417121378458954e-09,0.004157769295133701
NC_007765,5315,13,P,5,8.417121378458954e-09,0.005374776228227943
NC_007765,429364,24,Q,2,8.417121378458954e-09,3.588891986050927e-05
NC_007765,16321,24,Q,2,8.417121378458954e-09,0.00539461415599731
NC_007765,289125,25,Q,2,8.418206348358009e-09,0.0007644698953752022
NC_007765,52796,31,V,2,8.418206348358009e-09,0.00057870920145113
NC_007765,95079,31,V,2,8.418206348358009e-09,0.008116342915320256
NC_007765,343265,31,V,2,8.418206348358009e-09,0.009426715228451588
NC_007765,155270,31,V,2,8.418206348358009e-09,0.0007574611932465798
NC_007765,53142,31,V,2,8.418206348358009e-09,0.008615101285118009
NC_007765,368496,50,F,u,8.418206348358009e-09,0.000701391321085545
NC_007765,15966,50,F,u,8.419417275180303e-09,0.009641850374753298
NC_007765,206710,64,Q,2,8.419962925954888e-09,0.0009046079240229649
NC_007765,144497,64,Q,2,8.419962925954888e-09,9.67966634738875e-05
NC_007765,28105,64,Q,2,8.419962925954888e-09,0.0006655188911326688
NC_007765,8527,64,Q,2,8.419962925954888e-09,0.007710106689300547
NC_007765,36126,64,Q,2,8.421842183877759e-09,0.005701122695509832
NC_007765,8117,71,Q,u,8.421842183877759e-09,0.0033555242957426213
NC_007765,240974,71,Q,u,8.423115274994533e-09,0.0007458652739044316
NC_007765,159524,72,Q,u,8.42366353800333e-09,0.00972434565721315
NC_007765,33499,72,Q,u,8.42366353800333e-09,0.005885188635759289
NC_007765,480,72,Q,u,8.42366353800333e-09,0.00963297399072996
NC_007766,316841,13,P,5,8.42366353800333e-09,0.0005768466670621683
NC_007766,37126,20,Q,2,8.42366353800333e-09,0.0046276487518945785
NC_007766,632999,21,Q,2,8.426211148477133e-09,0.007238696825465383
NC_007766,516463,21,Q,2,8.428093540370359e-09,0.0060570392465621094
NC_007766,243884,24,Q,2,8.430528960263295e-09,0.0009366134448567947
NC_007766,144250,24,Q,2,8.430528960263295e-09,0.006629188795958799
NC_007766,75398,31,V,2,8.430528960263295e-09,1.9845424255112202e-05
NC_007766,225604,31,V,2,8.430528960263295e-09,0.00018808769649272737
NC_007766,46621,31,V,2,8.433746083742192e-09,0.0008384176024497617
NC_007766,334297,31,V,2,8.435632054720607e-09,0.00022896040661176645
NC_007766,289249,31,V,2,8.435632054720607e-09,0.0038713317350773132
NC_007766,270772,35,C,1,8.43624233567231e-09,0.0019044097123660367
NC_007766,71358,35,C,1,8.43624233567231e-09,0.007506895800500834
NC_007766,415003,50,F,u,8.436852871134387e-09,0.00014026857587303186
NC_007766,15301,50,F,u,8.43730072102325e-09,0.008553825527132863
NC_007766,457886,60,Q,1,8.43730072102325e-09,0.00352663397958915
NC_007766,45530,64,Q,2,8.43730072102325e-09,0.0004699594508786911
NC_007766,582951,64,Q,2,8.43730072102325e-09,7.310723987926569e-05
NC_007766,118942,64,Q,2,8.43730072102325e-09,0.0004482913795824335
NC_007766,438535,69,Q,u,8.43730072102325e-09,0.006001507976962963
NC_007766,2964,71,Q,u,8.43730072102325e-09,0.00968858575647258
NC_007766,288950,71,Q,u,8.43730072102325e-09,0.0007124598378042709
NC_007766,41309,72,Q,u,8.438524931208306e-09,0.004145342200921222
NC_007766,331450,72,Q,u,8.438524931208306e-09,0.005910992219284424
NC_004041,83155,5,P,11,8.439802754950458e-09,0.00953806741461513
NC_004041,182617,22,Q,2,8.440415439127775e-09,7.770704383966545e-47
NC_004041,184188,24,Q,2,8.440976402733263e-09,0.003493497104867684
NC_004041,36733,31,V,2,8.440976402733263e-09,0.0008518446255120272
NC_004041,169492,31,V,2,8.440976402733263e-09,0.0023733423435225607
NC_004041,23760,50,F,u,8.440976402733263e-09,0.002978244769150725
NC_004041,270054,64,Q,2,8.442868718442888e-09,0.0005866247574873889
NC_004041,174776,69,Q,u,8.443431941548004e-09,0.008551856162758336
NC_004041,269122,71,Q,u,8.443431941548004e-09,0.007895150038099609
NC_004041,20832,72,Q,u,8.443431941548004e-09,0.0006530709828475356
NC_010998,334433,24,Q,2,8.444046461637573e-09,0.00047201998601098966
NC_010998,15801,24,Q,2,8.444046461637573e-09,0.002443770329900096
NC_010998,358529,25,Q,2,8.44594103716637e-09,0.0038270169671542884
NC_010998,8043,31,V,2,8.44778747802654e-09,0.007470684360608422
NC_010998,368953,31,V,2,8.44778747802654e-09,0.0008227357855111454
NC_010998,338965,35,C,1,8.451013813246495e-09,0.0016145830454003555
NC_010998,112835,50,F,u,8.455151261539477e-09,0.0009025273835320967
NC_010998,22134,50,F,u,8.455151261539477e-09,0.008789423441988495
NC_010998,42164,64,Q,2,8.455151261539477e-09,0.0006825907326469213
NC_010998,13123,64,Q,2,8.455151261539477e-09,0.0003840257868546863
NC_010996,84336,20,Q,2,8.455151261539477e-09,0.007330952198250477
NC_010996,196835,22,Q,2,8.455151261539477e-09,7.770704383966545e-47
NC_010996,86300,24,Q,2,8.455151261539477e-09,0.0038615386646531132
NC_010996,177983,24,Q,2,8.455151261539477e-09,0.009757990426248557
NC_010996,942,31,V,2,8.455151261539477e-09,0.00816883996053276
NC_010996,184653,31,V,2,8.455151261539477e-09,0.001980890128189802
NC_010996,86280,31,V,2,8.455151261539477e-09,0.007118039401419181
NC_010996,98375,50,F,u,8.455151261539477e-09,0.00416831362242156
NC_010996,152615,50,F,u,8.455151261539477e-09,0.0076200950340995985
NC_010996,331222,64,Q,2,8.455151261539477e-09,0.0009704214503565614
NC_010996,331774,64,Q,2,8.455151261539477e-09,0.0005866247574873889
NC_010996,197084,71,Q,u,8.4595778318849e-09,0.00827485491034685
NC_010996,330842,71,Q,u,8.4595778318849e-09,0.007895150038099609
NC_010996,39447,72,Q,u,8.4595778318849e-09,0.009832419233797357
NC_010997,508160,20,Q,2,8.4595778318849e-09,0.004415301732257279
NC_010997,562374,21,Q,2,8.4595778318849e-09,0.0037606281073066018
NC_010997,415574,21,Q,2,8.46007123184072e-09,0.0006925647572170151
NC_010997,978980,22,Q,2,8.46007123184072e-09,1.1393584764348463e-62
NC_010997,300046,23,Q,2,8.46007123184072e-09,0.006515689612676448
NC_010997,508412,24,Q,2,8.46007123184072e-09,0.0005549583467173322
NC_010997,105891,24,Q,2,8.46007123184072e-09,0.008944588958062369
NC_010997,62947,25,Q,2,8.46007123184072e-09,0.0073461600777786455
NC_010997,484792,25,Q,2,8.46007123184072e-09,0.00662308589835836
NC_010997,465268,27,Q,u,8.46007123184072e-09,0.005684082695494217
NC_010997,182328,31,V,2,8.461356135897446e-09,7.73322039561767e-05
NC_010997,1341,31,V,2,8.464428348271034e-09,0.0007718988389401139
NC_010997,19353,31,V,2,8.464428348271034e-09,0.0045905041852424226
NC_010997,561929,31,V,2,8.464428348271034e-09,0.0006944810305703858
NC_010997,19576,31,V,2,8.464428348271034e-09,0.0013166198173856206
NC_010997,489186,31,V,2,8.464428348271034e-09,0.0004699594508786911
NC_010997,524385,50,F,u,8.464428348271034e-09,0.0007646459413409783
NC_010997,22150,50,F,u,8.465051807707287e-09,0.009248267601023348
NC_010997,321441,50,F,u,8.465051807707287e-09,0.00015876705450064532
NC_010997,22080,50,F,u,8.46828797049509e-09,0.005651456481176808
NC_010997,20053,64,Q,2,8.468873512718511e-09,0.0053488496146853895
NC_010997,4971,64,Q,2,8.468873512718511e-09,0.004141525957373213
NC_010997,175012,64,Q,2,8.470160896802787e-09,0.006414464230437076
NC_010997,209999,69,Q,u,8.470785712679206e-09,0.004227273894825667
NC_010997,1021648,69,Q,u,8.471962628572679e-09,0.006975259795750888
NC_010997,29869,71,Q,u,8.471962628572679e-09,0.009834683492665362
NC_010997,40167,71,Q,u,8.471962628572679e-09,0.00023673386449760733
NC_010997,259374,71,Q,u,8.471962628572679e-09,0.003050425253608864
NC_010997,97955,72,Q,u,8.471962628572679e-09,0.00965740373257079
NZ_AQHN01000095,70818,24,Q,2,8.471962628572679e-09,0.008718873721735609
NZ_AQHN01000095,3509,31,V,2,8.471962628572679e-09,0.004496352877421669
NZ_AQHN01000095,72268,50,F,u,8.472553090287203e-09,0.005547028377916758
NZ_AQHN01000095,2835,50,F,u,8.472553090287203e-09,0.002547770986703604
NZ_AQHN01000096,138799,24,Q,2,8.473179844142571e-09,0.00116294824512852
NZ_AQHN01000096,36009,31,V,2,8.478303273909384e-09,0.0021730033091352514
NZ_AQHN01000096,55361,50,F,u,8.478303273909384e-09,0.004798001591436361
NZ_AQHN01000096,55199,64,Q,2,8.478303273909384e-09,0.004001846144528453
NZ_AQHN01000096,9658,64,Q,2,8.484756838345686e-09,0.001216915401595694
NC_012848,292702,13,P,5,8.484756838345686e-09,0.0009290955664708162
NC_012848,25288,25,Q,2,8.487307159274787e-09,0.008730927615548808
NC_012848,121491,31,V,2,8.489229274574663e-09,0.005617723861260377
NC_012848,142492,35,C,1,8.489796780550256e-09,0.009575476343640893
NC_012848,976,35,C,1,8.489796780550256e-09,0.0024314222559545717
NC_012848,785354,50,F,u,8.489796780550256e-09,5.552139733362946e-05
NC_012848,14964,50,F,u,8.489796780550256e-09,0.009452798223599485
NC_012848,30312,50,F,u,8.489796780550256e-09,0.0006382052723648058
NC_012848,16116,50,F,u,8.494338800465782e-09,0.006182446796293049
NC_012848,107900,64,Q,2,8.494338800465782e-09,1.069203539261166e-05
NC_012848,22583,64,Q,2,8.494940395829774e-09,0.00013333998062424384
NC_012848,2835,64,Q,2,8.494940395829774e-09,0.0037347401255090414
NC_012848,798202,69,Q,u,8.496837869240832e-09,0.00860915223894418
NC_012848,496785,69,Q,u,8.496837869240832e-09,0.0022123833820665148
NC_012848,16468,72,Q,u,8.496837869240832e-09,0.009190949665453006
NC_012848,338420,108,V,u,8.498765861190359e-09,0.005976685284177239
NC_012858,82711,13,P,5,8.498765861190359e-09,0.0045212694252373216
NC_012858,321401,13,P,5,8.499371380232014e-09,0.0062152755518297105
NC_012858,180092,21,Q,2,8.499371380232014e-09,0.0072120775454547
NC_012858,524324,22,Q,2,8.499371380232014e-09,0.0037936773154578773
NC_012858,70153,24,Q,2,8.500005391175844e-09,0.007776074050793172
NC_012858,32373,24,Q,2,8.505217079221266e-09,0.0029899256414225852
NC_012858,144611,31,V,2,8.508445761299507e-09,0.00035699356490912783
NC_012858,111055,31,V,2,8.509743098171458e-09,0.0020065980583906496
NC_012858,304821,31,V,2,8.51037870717402e-09,0.0006949609268020959
NC_012858,617098,35,C,1,8.514909276033512e-09,0.0004206882553501713
NC_012858,553646,50,F,u,8.514909276033512e-09,2.321990227924133e-05
NC_012858,62301,50,F,u,8.516158374803121e-09,0.0008349498435712233
NC_012858,161146,64,Q,2,8.516158374803121e-09,9.492058096775476e-05
NC_012858,29526,64,Q,2,8.516795904259843e-09,0.005804440820519315
NC_012858,373424,69,Q,u,8.517433687100074e-09,0.0044163185101086366
NC_012858,177527,71,Q,u,8.518071723309689e-09,0.0013560021798416624
NC_012858,43203,72,Q,u,8.518071723309689e-09,0.00965740373257079
NC_012858,196369,72,Q,u,8.518157538744114e-09,0.008261528163027129
NC_012853,102673,20,Q,2,8.518157538744114e-09,5.124604902023056e-24
NC_012853,327628,20,Q,2,8.518157538744114e-09,0.0016651769388484256
NC_012853,191181,21,Q,2,8.518157538744114e-09,0.0011745199222142552
NC_012853,121656,24,Q,2,8.518157538744114e-09,0.00602227228922281
NC_012853,168291,24,Q,2,8.518157538744114e-09,0.0031085681121722822
NC_012853,352874,25,Q,2,8.518157538744114e-09,0.006004272410008982
NC_012853,425748,31,V,2,8.518157538744114e-09,0.0017380424828900033
NC_012853,121407,31,V,2,8.518157538744114e-09,0.0003672488019378469
NC_012853,184464,31,V,2,8.518157538744114e-09,0.004527520106608814
NC_012853,159428,31,V,2,8.518157538744114e-09,0.0007346160077778646
NC_012853,127803,31,V,2,8.518157538744114e-09,0.006670530706220684
NC_012853,179289,50,F,u,8.518157538744114e-09,0.0033508916684515
NC_012853,161999,50,F,u,8.518157538744114e-09,0.0013831216764187055
NC_012853,86137,64,Q,2,8.518157538744114e-09,0.005608676453514611
NC_012853,331240,69,Q,u,8.518157538744114e-09,0.003475044638606559
NC_012853,203318,71,Q,u,8.518157538744114e-09,0.0009265319239832732
NC_012853,68647,72,Q,u,8.518157538744114e-09,0.005286404459690723
NC_012852,197458,20,Q,2,8.518157538744114e-09,0.008983806468759506
NC_012852,221264,20,Q,2,8.518157538744114e-09,0.0040809416733109324
NC_012852,295526,21,Q,2,8.518157538744114e-09,0.008747025400625308
NC_012852,37614,21,Q,2,8.518157538744114e-09,0.0007916995310301548
NC_012852,323297,21,Q,2,8.518157538744114e-09,0.002380457256471089
NC_012852,242187,24,Q,2,8.518157538744114e-09,0.0005715581050301197
NC_012852,191890,24,Q,2,8.518157538744114e-09,0.001529890640332139
NC_012852,223906,24,Q,2,8.518157538744114e-09,0.0009771480904971206
NC_012852,32261,24,Q,2,8.518157538744114e-09,0.00020599675905962831
NC_012852,259773,27,Q,u,8.518157538744114e-09,0.003268589548426228
NC_012852,124338,31,V,2,8.518157538744114e-09,0.004028657877235042
NC_012852,24230,31,V,2,8.518157538744114e-09,0.005781764359641914
